appId,title,description,url,genres,developer,developerWebsite,score,ratings,currentVersionReleaseDate,languageCodesISO2A,os,privacyPolicyUrl,contentRating,price,installs,inAppProductPrice,cancerTypes_breast,cancerTypes_prostate,cancerTypes_colorectal,cancerTypes_hodgkin,cancerTypes_pediatric,cancerTypes_bone,cancerTypes_rare,cancerTypes_melanoma,cancerTypes_lung,cancerTypes_pancreatic,cancerTypes_stomach,cancerTypes_bladder,cancerTypes_non-hodgkin,cancerTypes_liver,cancerTypes_kidney,cancerTypes_multiple myeloma,cancerTypes_thyroid,cancerTypes_oral cavity,cancerTypes_esophagus,cancerTypes_larynx,cancerTypes_corpus uteri,cancerTypes_ovarian,cancerTypes_endometrial,cancerTypes_testicular,cancerTypes_neuroblastoma,cancerTypes_wilms,thematicAreas_adverseEvents,thematicAreas_nutrition,thematicAreas_mentalHealth,thematicAreas_qol,thematicAreas_jobSecurityAccessToEmployment,thematicAreas_survivorshipCare,thematicAreas_AYACare,thematicAreas_lateEffects,thematicAreas_wellbeing,thematicAreas_meditation,thematicAreas_co-morbidity,thematicAreas_rehabilitation,thematicAreas_physicalActivity,thematicAreas_socialRehabilitation,thematicAreas_sexualLife,thematicAreas_lifeStyle,thematicAreas_empowermentOfCancerSurvivorship,thematicAreas_inequalitiesInSurvivorship,thematicAreas_prevention,thematicAreas_cancerInformation,thematicAreas_personalExperiences,targetGroups_adult,targetGroups_child,targetGroups_man,targetGroups_woman,time
br.com.novetech.monitoracorona,Monitora Covid-19,"Aplicativo Governamental - Governos dos Estados do Nordeste.No intuito de agilizar, qualificar e monitorar os casos confirmados, suspeitos e em isolamento domiciliar de CoronaVirus , o aplicativo NONITORA COVID-19 o e a plataforma web de atendimento constitui uma sala de situação com a função de apoiar a gestão municipal no monitoramento dos casos em isolamento domiciliar de forma mais eficaz e dinâmica. Com profissionais de saúde na retaguarda, chat interativo para uma rápida comunicação entre o paciente e o profissional de saúde a ferramenta permite georreferenciar, mapear e classificar cada caso, permitindo que os planejamentos de ações estejam alinhados com a realidade epidemiológica da pandemia e necessidade de cada indivíduo.O paciente responderá a perguntas simples sobre seu estado de saúde diariamente. Se houver alguma resposta que remeta a sinais de alerta, será sinalizada para a equipe de retaguarda, permitindo que a mesma entre em contato telefônico com a paciente e dispare ações mais eficientes dentro das necessidades dos cidadãos, buscando auxiliar o cidadão na tomada de decisão de procurar ou não um serviço de saúde. O aplicativo ainda possibilita ao paciente acessar a localização das unidades de urgências mais próxima de sua residência, informações sobre medidas de prevenção para doenças respiratórias e orientações sobre os cuidados no isolamento domiciliar. Nessa lógica estabeleceremos um ecossistema de cooperação mútua de profissionais de saúde e pessoas em isolamento, no intuito de subsidiar as decisões das pessoas dentro de casa. Lembrando que a retaguarda de profissionais de saúde que farão os atendimentos via sistema poderão ser profissionais afastados por serem  dos grupo de risco (mais que 60 anos e comorbidades), estudantes do quinto e sexto ano de medicina entre outros voluntários, que por motivos diversos não podem esta no fronte do atendimento pessoal, mas será extremamente útil via plataforma.Em resumo as principais funcionalidades são:Classificação de risco automática das pessoas em isolamento.Monitoramento em tempo real das condições clinicas dos pacientes em casa.Um canal de comunicação permanente dos profissionais de saúde e as pessoas em sofrimento clinico e/ou psíquico.Monitoramento georreferenciado das condições das pessoas.Informação de qualidade e dentro da realidade de cada pessoa.",https://apps.apple.com/es/app/monitora-covid-19/id1505585583?uo=4,"['Salud y forma física', 'Medicina']",PRODEB - Cia de Proc. de Dados do Estado da Bahia,http://www.novetech.com.br/,0,0,"Jun 09, 2020",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2020-06-09
mx.gob.sonora.covid19,COVID-19 Estatal,"Permite a la población generar un Autodiagnóstico de COVID-19 y  de acuerdo al resultado generar una Videollamada con un profesional. Además de acuerdo a tus síntomas permite generar una emergencia al Centro de Operaciones C5 (Centro de Coordinación, Control, Comando, Cómputo y Comunicaciones) informándoles la ubicación para facilitar el envío de unidades en caso necesario.También puedes ver los datos actuales de entidades oficiales de gobierno, así como navegar el mapa, y leer infografías que te ayuden a entender este proceso.",https://apps.apple.com/es/app/covid-19-estatal/id1516130055?uo=4,"['Salud y forma física', 'Medicina']",Gobierno del Estado de Sonora,http://seguritech.com,0,0,"Jun 29, 2020",['EN'],iOS,None,17+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2020-06-29
pk.gov.nadra.nims.certificate,PAK Covid-19 Vaccination Pass,"Government of Pakistan has launched the Vaccination Pass App to facilitate the people to carry their digital Covid vaccination certificate. This App allows the users to download the vaccination certificate issued through https://nims.nadra.gov.pk/nims/certificate and save it on the phone. The digital certificate is official proof of COVID-19 and other vaccinations should it be needed domestically or internationally. Using the QR Code, the digital certificate can be verified instantaneously.",https://apps.apple.com/es/app/pak-covid-19-vaccination-pass/id1568161682?uo=4,"['Medicina', 'Salud y forma física']",National Database and Registration Authority (NADRA),None,0,0,"Dec 05, 2022",['EN'],iOS,None,17+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2022-12-05
com.rahisi.covid,Zanzibar COVID-19 Testing,Zanzibar COVID-19 Testing is an official app of the Revolutionary Government of Zanzibar and the first mobile application in Tanzania that allows a traveller to book for a COVID-19 test.,https://apps.apple.com/es/app/zanzibar-covid-19-testing/id1551682567?uo=4,"['Salud y forma física', 'Viajes']",Rahisi,https://zanzibarcovidtesting.co.tz/,0,0,"Mar 16, 2022",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2022-03-16
com.mohap-Covid-19-UAE,COVID-19 EHS,"Covid-19 EHS is Emirates Health Services EHS's Official Mobile App on Coronavirus management. The App provides you with real-time Coronavirus stats in UAE in coordination with National Crisis & Emergency Management Authority UAE. The App also enables UAE residents and citizens book Covid-19 vaccine appointments as well as PCR Appointments at their own convenience, and subsequently getting an official digital vaccine card. Senior citizens and residents can request for home vaccine requests.",https://apps.apple.com/es/app/covid-19-ehs/id1504980550?uo=4,"['Salud y forma física', 'Medicina']",EMIRATES HEALTH SERVICES,None,0,0,"Feb 15, 2023","['AR', 'EN', 'UR']",iOS,None,17+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-02-15
com.liverpooluni.ichartcovid,COVID-19 iChart,"We provide a clinically useful, reliable, comprehensive, up-to-date, evidence-based drug-drug interaction resource, freely available to healthcare workers, patients and researchers.",https://apps.apple.com/es/app/covid-19-ichart/id1540119050?uo=4,"['Medicina', 'Salud y forma física']",Liverpool Drug Interactions Group,https://covid19-druginteractions.org/,0,0,"Sep 19, 2022",['EN'],iOS,None,17+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2022-09-19
org.un.covid19,COVID-19 Respuesta,"Con la aplicación Respuesta de las Naciones Unidas frente al COVID-19, dispondrá de información actualizada sobre las acciones de la ONU en todo el mundo relacionadas con la pandemia: informes diarios, campañas, iniciativas, eventos y consejos prácticos. Los contenidos están verificados y disponibles en las seis lenguas oficiales de la Organización (árabe, chino, inglés, francés, ruso y español).",https://apps.apple.com/es/app/covid-19-respuesta/id1513391764?uo=4,"['Noticias', 'Educación']",United Nations,https://www.un.org/en/coronavirus,0,0,"Jan 12, 2022","['AR', 'EN', 'FR', 'RU', 'ZH', 'ES']",iOS,None,12+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2022-01-12
com.ellumehealth.homecovid.ios,Ellume COVID-19 Home Test,"The Ellume COVID-19 Home Test App guides you step-by-step through using the COVID-19 Home Test kit (purchased separately). It will help you understand your result, know what steps to take next, and allow you to share your test result with your healthcare professional or employer. Do not use this test as the only guide to manage your illness. Please consult a healthcare professional if your symptoms persist or become more severe, or if you are concerned at any time. The App cannot be used without the Home Test, which is only available for purchase in the US. The App is only intended for individuals, including international travellers, in the US.",https://apps.apple.com/es/app/ellume-covid-19-home-test/id1536213996?uo=4,"['Medicina', 'Salud y forma física']",Ellume Limited,None,0,0,"Mar 31, 2023",['EN'],iOS,None,17+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-03-31
com.paxerahealth.CoronaCare,CoronaCare,"Corona Care is a platform designed to help healthcare providers, government and enterprise firms to track COVID-19 symptoms of potentially infected patients co-developed by some of the leading health systems like Mass General hospital and Harvard medical.This platform is directly utilized by patients that have been examined at a clinic or ER and need to be sent home, it includes a patient app to track if individuals have moved from low to high-risk groups , as well as to provide instructions and precautions for dealing with symptoms. A provider portal enables providers to categorize patient cases by severity and mitigate risks of public spread by providing all patients with knowledge and resources to deal with low-risk symptoms at home, while also tracking the development of symptoms in higher-risk patients.This app allows to help patients to stay home if they are not high risk, but does not give health advice. If you need health advice please the CDC website at:https://www.cdc.gov/coronavirus/2019-nCoV/index.htmlNo information will be used for any commercial purposes and all data are encrypted. Features:- Mitigate risks of public spread by providing all patients with knowledge and resources to deal with low-risk symptoms at home.- Tracking the development of symptoms in higher-risk patients via customized surveys.- Providers can register patients by giving them a facility-specific QR code to scan and download the app.- Integrated with Fitbit, Withings, HealthKit, CCD, CDA, DICOM, HL7, FHIR and patient portals.- Mass enrollment module via text messaging for population registration invite.- Preliminary and followup surveys will be pushed to the patient via the app.- Patient survey results will appear in the provider portal (Command Center) and will be automatically color-coded by severity of case.- Surveys can be sent to targeted groups at specific frequencies via push notification, email, or text.- Provide instructions to patients on the app- Bidirectional instant message and video calls between providers and patient.- An AI-enabled chat-bot to help patients with questions more effectively",https://play.google.com/store/apps/details?id=com.paxerahealth.CoronaCare&hl=en&gl=ES,['Health & Fitness'],CarePassport Corp,http://coronacare.io,0.0,0,"May 18, 2021",['EN'],Android,https://carepassport.net/CPRN_Covid19/Privacy/Privacy_Policy-CoronaCare.html,PEGI 3,0,10000,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2021-05-18
com.asist.prof.covid19.app,AyudaCOVID,"Esta aplicación es una herramienta de uso privado entre facultativos de Hospitales de España y sus pacientes relacionados con el COVID-19. Es una vía de comunicación directa que permitirá la información profesional médico-paciente. Para acceder a ella el médico ha de dar de alta al paciente con una referencia interna, existiendo comunicación bidireccional entre ambos, repositorio de preguntas y advertencias, así como soluciones de notificaciones. Todos los contenidos son generados por los médicos involucrados en la atención a los pacientes vía la App. Se busca el que el paciente diagnosticado o quienes los facultativos así lo consideren puedan tener una canal profesional y directo para descongestionar los canales comunes de comunicación, así como dar una respuesta inmediata a los pacientes ya evaluados.",https://play.google.com/store/apps/details?id=com.asist.prof.covid19.app&hl=en&gl=ES,['Medical'],ING. INVEST. E INNOVACION PARA INTERNET S.L.U,https://www.i3net.es,0.0,0,"Apr 07, 2020",['EN'],Android,https://ayudacovid.i3net.es/politica-privacidad,PEGI 3,0,500,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-04-07
com.cooperhealth.pulseplus.dysi,Cooper Pulse Plus,"The Pulse Plus mobile app delivers the latest Cooper news and updates to the Cooper community. Pulse Plus makes it easy for you to see, share, organize, and catch up on the latest news from Cooper University Health Care.",https://play.google.com/store/apps/details?id=com.cooperhealth.pulseplus.dysi&hl=en&gl=ES,['Business'],Cooper University Health Care,https://pulse-plus.cooperhealth.edu,0.0,0,"May 02, 2022",['EN'],Android,https://pulse-plus.cooperhealth.edu/member/terms,PEGI 3,0,1000,None,[],[],[],[],[],[],[],[],[],[],[],[],[],['liver'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2022-05-02
com.goforward.app.android.forward,Forward - Primary Care For You,"Meet Forward, a new kind of doctor’s office. Top rated doctors empowered by advanced technology deliver preventive, personalized care 24/7 through at-home vitals monitoring and virtual visits. Forward is primary care done differently, with a heavy emphasis on prevention and wellness. We leverage technology and world-class doctors to help you reach your health goals.  We are a membership-based preventative care doctor’s office using cutting-edge technology. See board-certified doctors in one of our locations throughout the US or have a virtual visit via telemedicine available 24/7.  Membership Benefits •  No waiting•  Unlimited access to services•  Real-time lab work•  Digital medical records•  24/7 telemedicine and access to your dedicated Care Team•  Cutting-edge technology for genetic testing, real-time blood testing and biometric body scans• Wellness plans for nutrition, exercise, sleep, stress and more Available Locations - Northern California: SF- Southern California: Century City, Newport Beach, Glendale, San Diego- NY: Midtown, NoMad- Washington DC Download the Forward Health app to find a doctor and join today. If you’re already a member, use the app to book doctor appointments, keep track of your health and medical records, or stay connected with your doctor and Care Team.Questions? Please email us at membership@goforward.com Loving the app? Please leave a review!California Privacy Notice: https://goforward.com/legal/privacy?target=california_privacy_noticeDo not sell or share my information: https://goforward.com/legal/privacy?target=opt_out",https://play.google.com/store/apps/details?id=com.goforward.app.android.forward&hl=en&gl=ES,['Medical'],GoForward Inc.,http://www.goforward.com,0.0,0,"Oct 03, 2023",['EN'],Android,http://www.goforward.com/privacy,PEGI 3,0,10000,None,[],[],[],[],[],[],[],[],[],[],[],[],[],['liver'],[],[],[],[],[],[],[],[],[],[],[],[],[],['nutrition'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['prevention'],[],[],[],[],[],[],2023-10-03
