id,title,releaseDate,description,trackTime,trackViewUrl,languages,provider,cancerTypes_breast,cancerTypes_prostate,cancerTypes_colorectal,cancerTypes_hodgkin,cancerTypes_pediatric,cancerTypes_bone,cancerTypes_rare,cancerTypes_melanoma,cancerTypes_lung,cancerTypes_pancreatic,cancerTypes_stomach,cancerTypes_bladder,cancerTypes_non-hodgkin,cancerTypes_liver,cancerTypes_kidney,cancerTypes_multiple myeloma,cancerTypes_thyroid,cancerTypes_oral cavity,cancerTypes_esophagus,cancerTypes_larynx,cancerTypes_corpus uteri,cancerTypes_ovarian,cancerTypes_endometrial,cancerTypes_testicular,cancerTypes_neuroblastoma,cancerTypes_wilms,thematicAreas_adverseEvents,thematicAreas_nutrition,thematicAreas_mentalHealth,thematicAreas_qol,thematicAreas_jobSecurityAccessToEmployment,thematicAreas_survivorshipCare,thematicAreas_AYACare,thematicAreas_lateEffects,thematicAreas_wellbeing,thematicAreas_meditation,thematicAreas_co-morbidity,thematicAreas_rehabilitation,thematicAreas_physicalActivity,thematicAreas_socialRehabilitation,thematicAreas_sexualLife,thematicAreas_lifeStyle,thematicAreas_empowermentOfCancerSurvivorship,thematicAreas_inequalitiesInSurvivorship,thematicAreas_prevention,thematicAreas_cancerInformation,thematicAreas_personalExperiences,targetGroups_adult,targetGroups_child,targetGroups_man,targetGroups_woman,time
2JhRDPyZbF9Eb16LMPDbPt,Episode 80: Coronavirus Craziness: Part 2,2020-03-30,"Ok, so things with the current coronavirus, also known as COVID-19, have  really escalated since we recorded our previous episode: “Coronavirus  Craziness.” The new pandemic has been spreading all over the world causing  economic collapse, nationwide quarantines and thousands of deaths across  all continents. On today’s podcast, we discuss the current developments of  COVID-19 and how long we think its effects will last.",13.01,https://open.spotify.com/episode/2JhRDPyZbF9Eb16LMPDbPt,['en-US'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-03-30
0kOkg3IvYa2Wwo7kz0qv2L,Podcast Episode 005 Positive Mindset During Covid-19,2020-04-02,In this episode I get into maintaining  a positive attitude in these trying times.  By searching for good news happening and positive things like a little girl who recently got a bionic arm.  Thank you for tuning in.  And don't forget to subscribe. ,8.59,https://open.spotify.com/episode/0kOkg3IvYa2Wwo7kz0qv2L,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-04-02
5h8SEWT3tSZ1zfVIHu4oxz,"***Bonus Episode***  When in Covid 19 hell, do as the Covids do?",2020-03-13,The boys provide a public service by entertaining you for a second time in one week!,60.49,https://open.spotify.com/episode/5h8SEWT3tSZ1zfVIHu4oxz,['en-US'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-03-13
76Efu8HQm6IK8ZsIoYEzEH,S1E14: COVID-19 Tests: Don't be fooled by a false negative,2021-01-11,"Welcome to Hands on Health, the podcast all about living your healthiest life on the coast. In this episode, host Felicia Struve talks to Dr. Regina Mysliwiec about regional COVID-19 testing. Hands on Health is brought to you by Columbia Memorial Hospital in Astoria, Oregon. CMH is an independent, not-for-profit health system that provides comprehensive person-centered care in northwest Oregon. Find us wherever you listen to podcasts, online at columbiamemorial.org, and on Facebook, Instagram, Twitter and LinkedIn. We hope you’ll join us next time for another episode of Hands on Health! Listen on:   Anchor  Apple Podcasts   Google Podcasts   Spotify   Overcast   CMH news ",22.41,https://open.spotify.com/episode/76Efu8HQm6IK8ZsIoYEzEH,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2021-01-11
5TzCHxfU76KfXAmbwMD3CL,Las pruebas para detectar Covid 19 y su efectividad,2020-12-23,Las pruebas para detectar Covid 19 y su efectividadSee omnystudio.com/listener for privacy information.,9.46,https://open.spotify.com/episode/5TzCHxfU76KfXAmbwMD3CL,['es-MX'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-12-23
1NIQvMcvzs8RH1Nsj8husy,COVID-19 and 5G Conspiracy Theory (Yoruba Version),2021-07-24,"This is the yoruba version of the maiden episode of VERDICT. Here, we talked about COVID-19 and the claims that it can be transmitted to the body via 5G technology.   Our anchor, Adebayo Aare, traced the origin of this claim and prominents Nigerians that helped to spread the misinformation such as Dino Melaye, Femi Fani-Kayode and Pastor Chris Oyakhilome and how they contributed to the spread of the claim on Facebook, Twitter, Instagram and Youtube. The program featured an ICT expert who also shed more light on radio wave as a carrier for cornovavirus. After the facts, debunks by public health experts and organisation, press play to know our VERDICT on the viral claim.  The Production Team for this week’s episode are: Olakunle Mohammed – Project Manager and Researcher Oluwatosin Ologun – Producer Adebayo Aare – Presenter",5.4,https://open.spotify.com/episode/1NIQvMcvzs8RH1Nsj8husy,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2021-07-24
71NHDuETJ9j6MXY3FtwLxq,Coping with COVID-19,2020-03-25,"As the world responds to the global outbreak of COVID-19, Kate and Michelle discuss their personal reactions to what is taking place while discussing various ways to help get through this time of uncertainty and change. Support the showCheck out our Etsy shop for DBT-inspired items and our journaling workbook (only $7.50!): https://www.etsy.com/shop/dbtandmeOur book, ""DBT for Everyone"" is coming out in November 2023! Pre-order your copy on Amazon here: https://www.amazon.com/Dbt-Everyone-Pitfalls-Possibilities-Better/dp/1839975881/Consider providing ongoing support to the podcast by becoming a patron at https://www.patreon.com/dbtandmeYou can join our facebook community here: https://www.facebook.com/groups/dbtandmepodcastCheck out our other podcast, The Couch and The Chair, on Apple Podcasts (https://podcasts.apple.com/gb/podcast/the-couch-and-the-chair/id1554159244) or on Spotify (https://open.spotify.com/show/3MZ8aZPoRKxGmLtFcR4S4O)If you need support/have questions, email us at dbtandmepodcast@gmail.com",42.76,https://open.spotify.com/episode/71NHDuETJ9j6MXY3FtwLxq,['en-US'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-03-25
5PMyedoXDmNt9cPRB8QXda,10.29 Can Dems flip TX? Sen. Chuck Schumer talks expanding SCOTUS; Trump failed U.S. on COVID-19,2020-10-30,"10.29.20 #RolandMartinUnfiltered: Can Democrats flip Texas? Sen. Chuck Schumer talks expanding the Supreme Court; Trump has failed America on COVID-19; Can Cynthia Wallace win her challenge against Republican Dan Bishop in NC; comedian and activist Luenell is here to talk about how black Hollywood is helping to drive voters to the polls.Support #RolandMartinUnfiltered via the Cash App ☛ https://cash.app/$rmunfiltered or via PayPal ☛https://www.paypal.me/rmartinunfiltered #RolandMartinUnfiltered Partner: Ceek Whether you’re a music enthusiast or an ultra-base lover. CEEK’s newly released headphones hear sound above, below and from multiple directions unlike traditional headphones where users only hear sound from left and right speakers. Be the first to own the world's first 4D, 360 Audio Headphones and mobile VR Headset. Check it out on www.ceek.com and use the promo code RMVIP2020 #RolandMartinUnfiltered is a news reporting platform covered under Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research.  Learn more about your ad-choices at https://www.iheartpodcastnetwork.comSee omnystudio.com/listener for privacy information.",122.48,https://open.spotify.com/episode/5PMyedoXDmNt9cPRB8QXda,['en-US'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-10-30
4lt0f96e2B8TNqn4deehZp,Pre-existing Health Conditions and COVID-19 Susceptibility,2020-04-26,"Talk to a Dr. Berg Keto Consultant today and get the help you need on your journey (free consultation). Call 1-540-299-1557 with your questions about Keto, Intermittent Fasting or the use of Dr. Berg products. Consultants are available Monday through Friday from 8:30 am to 9 pm EST. Saturday & Sunday 9 am to 5 pm EST. USA Only.  Take Dr. Berg's Free Keto Mini-Course!  Today I want to talk about COVID-19 (the coronavirus) and why certain underlying health conditions put you at a higher risk.   Pre-existing health problems and increased COVID 19 mortality rates: 1. Cardiovascular — 13.2% 2. Diabetes — 9.2% 3. Chronic respiratory — 8.0% 4. Hypertension— 8.4% 5. Cancer — 7.6%  If a person doesn’t have any of these pre-existing health problems, the mortality rate is 0.9%. But, if a person has underlying health conditions, the death rate can increase significantly.  The way the virus penetrates the cell is through a receptor interaction. The little spikes that come off of the coronavirus connect to the ACE2 receptor opening the door to the cell, where they can go in and create damage.  People with the above health conditions have a much higher concentration of the ACE2 receptors. But there is another condition that has a higher concentration of these receptors, and it’s called insulin resistance. Another thing that’s interesting is that in a lot of cases, people with cardiovascular problems, diabetes, hypertension, and cancer, also have insulin resistance. It’s possible that improving insulin resistance may help with these conditions.  Dr. Eric Berg DC Bio: Dr. Berg, 51 years of age is a chiropractor who specializes in weight loss through nutritional & natural methods. His private practice is located in Alexandria, Virginia. His clients include senior officials in the U.S. government & the Justice Department, ambassadors, medical doctors, high-level executives of prominent corporations, scientists, engineers, professors, and other clients from all walks of life. He is the author of The 7 Principles of Fat Burning. FACEBOOK: fb.me/DrEricBerg?utm_source=Podcast TWITTER: http://twitter.com/DrBergDC?utm_source=Podcast YOUTUBE: http://www.youtube.com/user/drericberg123?utm_source=Podcast DR. BERG'S SHOP: https://shop.drberg.com/?utm_source=Podcast MESSENGER: https://www.messenger.com/t/drericberg?utm_source=Podcast DR. BERG'S VIDEO BLOG: https://www.drberg.com/blog?utm_source=Podcast",4.8,https://open.spotify.com/episode/4lt0f96e2B8TNqn4deehZp,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['nutrition'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-04-26
0SlsLeZJrOLymSB2hp4i7q,Es falso que haya pruebas de que perros y gatos transmiten la Covid-19 [awajún],2020-09-23,"Desde la aparición de la Covid-19, circulan muchas versiones sobre si gatos y perros, pueden transmitir el nuevo coronavirus. Medios internacionales han revisado que esta información es falsa.   Revisa nuestros Chequeos en lenguas aquí: bit.ly/ChequeosEnLenguas Esta iniciativa es posible gracias al apoyo de Broederlijk Delen y la embajada de Canadá.",3.45,https://open.spotify.com/episode/0SlsLeZJrOLymSB2hp4i7q,['es'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-09-23
0gNzDgFqigGL3dY3qQ2PyS,What WHOOP can tell you about COVID-19,2020-07-08,"Our research team has been working around the clock to uncover insights about COVID-19, and a few weeks ago we announced a major finding that showed tracking respiratory rate with WHOOP can help detect coronavirus before you feel any symptoms. VP of Data Science and Research Emily Capodilupo dives deep into our respiratory rate findings, along with a separate study that showed WHOOP members have seen improvements in sleep and cardiovascular health during the physical distancing period. Emily and Will Ahmed discuss how WHOOP discovered the importance of respiratory rate (3:51), the COVID-19 detection study (5:59), unlocking your body's secrets (11:57), HRV and resting heart rate during coronavirus (16:35), exercise intolerance as a potential COVID warning sign (18:55), what you should look out for with your respiratory rate (22:42), the COVID-19 Resilience Project (23:53), how physical distancing changed WHOOP data (30:31), how small changes in sleep patterns can have meaningful health impacts, and what's next for our research (37:37).Support the show",41.86,https://open.spotify.com/episode/0gNzDgFqigGL3dY3qQ2PyS,['en-US'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-07-08
6AjDjJ3RXsYwtpscOGMFhC,COVID-19 Isolation and Depression,2020-05-05,"Dr. Jordan Tishler discusses the issues facing us as we hunker down in the corona virus global pandemic.  This wave of isolation is causing depression and anxiety and in some people.  Being cooped up on the house can leave people feeling stir crazy when people cannot go out, see the friends and visit family.  Dr. Tishler describes what is happening here and abroad and how people are coping.Find more at: https://w420radionetwork.com/",13.32,https://open.spotify.com/episode/6AjDjJ3RXsYwtpscOGMFhC,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-05-05
2CXOZrIDCqABRSDWEardgt,Coronavirus: A Book For Children 🦠,2020-05-13,"Hello again! Coronavirus: A Book for Children is a book that answers questions children might have about Coronavirus and all the changes that have come about because of the virus. Thank you for listening. Sheryl & Clark ❤️👂📖 👉 Coronavirus: A Book for Children is written by Elizabeth Jenner, Kate Wilson & Nia Roberts. It is illustrated by Axel Scheffler and consulted by Professor Graham Medley, Professor of Infectious Disease Modelling, London School of Hygiene & Tropical Medicine. This story is read with the permission of Nosy Crow Ltd. and can be found online to download at https://nosycrow.com The book answers key questions in simple language appropriate for 5 to 9 year olds:  What is the coronavirus? How do you catch the coronavirus? What happens if you catch the virus? Why are people worried about catching the virus? Is there a cure for the virus? Why are some places we normally go to closed? What can I do to help? What’s going to happen next?  😷 ✨ For the months of May and June we will be renewing our focus on Canadian stories and authors, with a particular focus on Prince Edward Island, a magical place away from the stresses of big cities and modern life. ✨  First time listening to Sleep Tight Stories? Please subscribe and follow us on Spotify. Follow along with the words to the stories on our website. Join our worldwide community on Facebook for updates and more! Connect on Instagram and Twitter to receive updates on all our podcast news. Please write a review if you enjoy Sleep Tight Stories.  Review on Apple Podcasts For longer stories, soothing music and the calming sounds of nature, please try our sister podcast Sleep Tight Relax  About Sleep Tight Stories Sleep Tight Stories brings you new and captivating bedtime stories every week. The stories range from retellings of fairy tales, folk stories, classic Canadian works, and original stories written by guest authors. Each episode is free of advertising and safe for kids of all ages.",20.21,https://open.spotify.com/episode/2CXOZrIDCqABRSDWEardgt,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['child'],[],[],2020-05-13
6BhDyq7oEoZeVTSavClRvF,Climate change caused Covid-19?,2021-01-28,In this weeks episode we visit the idea that climate change and pandemics go hand and hand,9.43,https://open.spotify.com/episode/6BhDyq7oEoZeVTSavClRvF,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2021-01-28
3n0SMnPiqK1eeRUej62FRX,Episode 75 - Attacking The COVID Airway - Part 1,2020-03-25,"We've had continued rapid local and national developments over the past week surrounding COVID-19.  On this special release, the podcast crew reconvenes to update our listeners on the most current evidence surrounding airway management in the era of COVID-19.   REFERENCES 1. https://www.cdc.gov/coronavirus/2019-ncov/index.html  2. https://emcrit.org/emcrit/some-additional-covid-airway-management-thoughts/  3. https://www.safeairwaysociety.org/covid19/  4. VALLEY, T ET AL. ASSOCIATION BETWEEN NONINVASIVE VENTILATION AND MORTALITY AMONG OLDER PATIENTS WITH PNEUMONIA. CRIT CARE MED. 2017 MARCH; 45(3): E246–E254.  5. NEWMAN KB, ET AL. A COMPARISON OF ALBUTEROL ADMINISTERED BY MDI AND SPACER WITH ALBUTEROL BY NEBULIZER IN ADULTS PRESENTING TO AN URBAN ED WITH ACUTE ASTHMA. CHEST. APRIL 2002;121:1036–41.",26.39,https://open.spotify.com/episode/3n0SMnPiqK1eeRUej62FRX,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['adult'],[],['man'],[],2020-03-25
5PMvknMzM2umm8mPzeit3H,47. Special on Covid-19 virus Part 1,2020-03-19,"Eat and Drink looks at how the Corona virus is effecting Food and Drink.Special love being sent to Italy, China, Iran and anywhere else being pummeled by the pandemic right now.As well to everyone is the service industry and in grocery stores who are being affected, our hearts go out to you in these days.Reach us at: podcasteatdrink@gmail.comGive us a 5 star review on whatever app you listen from. Hosted on Acast. See acast.com/privacy for more information.",21.47,https://open.spotify.com/episode/5PMvknMzM2umm8mPzeit3H,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-03-19
4IFWjdWieuSBccM9Ju2SFO,Pacientes oncológicos y Covid-19.,2020-04-14,Pacientes oncológicos y Covid-19.,44.01,https://open.spotify.com/episode/4IFWjdWieuSBccM9Ju2SFO,['es'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-04-14
1uJsXt0canX5dYsbsf3Uom,"Afinal, quando estaremos todos vacinados contra a covid-19?",2021-05-06,"Nesta semana o atual ministro da Saúde, Marcelo Queiroga, disse que o governo tem como prioridade a vacinação e como horizonte imunizar toda a população contra o coronavírus ainda em 2021. Especialistas e cientistas, entretanto, alertam que a meta seria possível se não houvesse falta de vacina e de uma melhor logística para a vacinação. Em entrevista à CBN Vitória, Natalia Pasternak, microbiologista e presidente do Instituto Questão de Ciência (ICQ), fala sobre o assunto. Dados do Consórcio de veículos de imprensa a partir de dados das secretarias estaduais de Saúde, do último dia 4, apontam que no Brasil o total de 32.881.298 vacinados que receberam a 1ª dose da vacina, o que equivale a 15,53% da população brasileira. O total de 16.723.761 vacinados que receberam a 2ª dose equivale a 7,9% da população brasileira. Confira! Para Natalia Pasternak, a população brasileira deverá ingressar o ano de 2022 ainda sendo vacinada. Segundo ela, a volta a normalidade só será possível após a redução drástica de novos casos e óbitos de Covid-19.",27.37,https://open.spotify.com/episode/1uJsXt0canX5dYsbsf3Uom,['pt-BR'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2021-05-06
3TOTLD5TL07WWcqQ1EtROc,"ANC COVID-19 Headlines - March 19, 2021",2021-03-19,Here are the news making the headlines in the Philippines and across the globe on the COVID-19 pandemic.,5.76,https://open.spotify.com/episode/3TOTLD5TL07WWcqQ1EtROc,['en-US'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2021-03-19
4W5yKocqsRKhcddMoliVDb,#114 - Here's to Your Health: President Trump's COVID-19 Treatment,2020-10-07,"Here’s to Your Health provides valuable information from Dr. Kevin Sharrett, for the betterment of our personal and community health.  Brought to you by the Rural Health Clinics of Greene Memorial Hospital. Dr. Sharrett breaks down what went in to treating President Trump for COVID-19.",15.16,https://open.spotify.com/episode/4W5yKocqsRKhcddMoliVDb,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-10-07
4cYBBBMeseTuziJ5EO3uo5,The Evidence: Covid 19: Transmission and South America,2020-06-13,"Claudia Hammond and a panel of international experts look at the latest research into Covid-19, the disease caused by the new coronavirus which is sweeping through the world.   As the disease spreads how is South America handling the pandemic? How are the indigenous people of the Amazon protecting themselves? We also look at the aerodynamics of infection - if the air in an ITU room is changed 12 times and the virus still lingers what hope do offices have?    On the panel are Professor Lydia Bourouiba, Associate Professor at the Fluid Dynamics of Disease Transmission Laboratory at Massachusetts Institute of Technology, Dr Adam Kucharski from the London School of Hygiene and Tropical Medicine, Professor Holgar Schunemann, co-director of the World Health Organization (WHO) Collaborating Centre for Infectious Diseases, Dr David Collier, Clinical Director at Queen Mary University  London and Barbara Fraser, health journalist in the Peruvian capital Lima.  The Evidence is produced in association with Wellcome Collection.  Producers: Geraldine Fitzgerald and Caroline Steel Editor: Deborah Cohen",50.7,https://open.spotify.com/episode/4cYBBBMeseTuziJ5EO3uo5,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2020-06-13
6ZfidEyeWY1XNGPSNaYW5D,What has been a happy moment for you during Covid-19?,2020-08-14,Janis shares about being diagnosed with situational depression relating to Covid-19 stressors being a single mom and running a business.,5.79,https://open.spotify.com/episode/6ZfidEyeWY1XNGPSNaYW5D,['en-US'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-08-14
68VCtTrXJLWyBvblTTC4iV,Will COVID-19 be with us forever? | Learn the English expression ‘build up’,2022-03-24,""" COVID-19 seems to be on the trajectory to becoming an endemic disease, meaning that it follows a regular and predictable pattern. Diseases move from epidemic to endemic when its spread slows and people have the tools to reduce its severity. But does this mean we are going to be dealing COVID for forever? This lesson dives into endemic COVID. Plus, learn “build up.” -- At Plain English, we make English lessons for the modern world. -- Today’s full English lesson, including a free transcript, can be found at: https://plainenglish.com/453 -- Learning English should be fun! That’s why our lessons are about current events and trending topics you care about: business, travel, technology, health, science, politics, the environment, and so much more. Our free English lessons always include English expressions and phrasal verbs, too. -- Learn even more English at PlainEnglish.com, where we have fast and slow audio, translations, videos, online English courses, and a supportive community of English learners like you. Sign up free at PlainEnglish.com/Join -- Aprende inglés gratis en línea con nuestro curso de inglés. Se habla a una velocidad lenta para que todos entiendan. ¡Aprende ingles con nosotros ahora! | Aprenda Inglês online grátis com o Plain English, a uma velocidade menor, para que todos possam entender. Contact: E-mail jeff@plainenglish.com | WhatsApp +1 312 967 8757 | Facebook PlainEnglishPod | Instagram PlainEnglishPod | Twitter @PlainEnglishPod """,18.95,https://open.spotify.com/episode/68VCtTrXJLWyBvblTTC4iV,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2022-03-24
5PM7wBUX5DGTp4DA2HLPCM,Semangat Kemerdekaan Berjuang di tengah Pandemi Covid-19,2021-07-27,"Tahun kedua perayaan HUT RI Ke-76 dirayakan kembali di rumah masing - masing yang sangat mengelitik hati sanubari keturunan Ibu Pertiwi. Banyak perjuangan yang dilakukan selama dua tahun ini, banyak jiwa dan nyawa yang telah berpulang kepada-Nya di masa pandemi Covid-19 ini.",4.7,https://open.spotify.com/episode/5PM7wBUX5DGTp4DA2HLPCM,['id'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2021-07-27
1xD1kd7OgqcBSzXPuc8prS,Variantes de Covid-19 e o impacto na prática médica,2021-02-22,"Nossa editora médica associada, Dayana Quintanilha, bateu um papo com Carolina Voloch, pesquisadora e professora do departamento de genética da UFRJ e Amilcar Tanuri, médico virologista e professor de genética da UFRJ sobre os impactos na prática médica com o surgimento de novas variantes do vírus de Covid-19. Ouça agora!",32.34,https://open.spotify.com/episode/1xD1kd7OgqcBSzXPuc8prS,['pt-BR'],Spotify,['ilc'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2021-02-22
6U5g6HIL5mN1cjHfN6mH7k,"Fallout Continues from Capitol Riot, 47 More Local COVID-19 Deaths, Fans Returning to Petco Park",2021-01-08,"Calls are Growing for President Trump to be Removed from Office, Capitol Police Officer Dies, More Coronavirus Deaths Reported, MTS Considers Rate Hike See Privacy Policy at https://art19.com/privacy and California Privacy Notice at https://art19.com/privacy#do-not-sell-my-info.",7.21,https://open.spotify.com/episode/6U5g6HIL5mN1cjHfN6mH7k,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2021-01-08
4E3yGNJKka2IvvVVEhlr9v,"2021-03--11 Covid conspiracy theories.. a new book by a survivor of paedophile, George Gibney.. what do your dreams mean & more",2021-03-11,"If someone you know is obsessed with Covid conspiracy theories, can you help them to see the truth?.... a new book by a survivor of paedophile swim coach, George Gibney.. what do your dreams mean - Michael Sheridan make sense of it for us .. & there's lots more Hosted on Acast. See acast.com/privacy for more information.",135.12,https://open.spotify.com/episode/4E3yGNJKka2IvvVVEhlr9v,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2021-03-11
6Zec0MesXMq0evGsM8UD1Z,#01 - Dr. Lauro Amaral e o Covid-19 em Itaperuna,2021-01-24,#01 - Dr. Lauro Amaral e o Covid-19 em Itaperuna by Podmais Podcast,57.5,https://open.spotify.com/episode/6Zec0MesXMq0evGsM8UD1Z,['pt'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2021-01-24
3WJUnleXguoPikxjad2mpc,Folge 23: COVID-19-Impfung von Schwangeren – wer rät was?,2021-05-14,"Gynäkologische und pädiatrische Fachgesellschaften haben empfohlen, dass Schwangere und Stillende eine COVID-19-Impfung erhalten sollten. Sie stützten sich auf Daten zur mRNA-Impfung von Schwangeren in den USA. Auch die Ständige Impfkommission nahm zur Impfung Schwangerer Stellung. Was rät die STIKO und warum und welche Daten gibt es?",12.05,https://open.spotify.com/episode/3WJUnleXguoPikxjad2mpc,['de'],Spotify,[],[],[],[],[],[],[],[],['lung'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2021-05-14
